tu	regions	root_tok	new_lines	new_regions	new_blocks	deepest	root_z3	line_def	region_def	block_def	missing	fill_z3	total_z	cum_z	blocks	pairs	srcbytes
511	5397	457	141	220	3	672	1019	15441	1675	81	702	3082	4835	10657444	18075	127259	4262483
512	5195	245	30	38	22	672	562	3062	303	30	129	1069	1792	10659236	18097	127312	4226097
513	7099	2084	604	1721	54	672	3930	76296	12206	83	5205	8799	17966	10677202	18151	129216	4544228
514	5412	389	43	66	7	672	927	3984	546	198	300	1226	2485	10679687	18158	129349	4388343
515	5965	791	323	532	46	672	1716	32453	4503	40	1617	6447	9812	10689499	18204	129955	4493542
516	5791	783	286	579	0	758	1591	33839	4272	149	1812	5284	8719	10698218	18204	130634	4318014
517	5521	469	138	250	5	758	1059	13260	2195	14	759	3015	4865	10703083	18209	130939	4329668
518	5311	288	64	144	15	758	647	7299	1030	24	444	1370	2493	10705576	18224	131107	4242595
519	6258	1208	424	1000	10	758	2286	52268	7379	60	3030	7443	12791	10718367	18234	132205	4401769
520	5260	209	678	78	9	758	495	32677	4781	45	258	11226	12011	10730378	18243	132310	4283477
521	6756	1690	649	1449	24	758	3173	75707	10734	42	4368	10933	18506	10748884	18267	133904	4462691
522	5371	311	123	201	4	758	676	12251	1607	84	645	2601	3954	10752838	18271	134144	4254712
523	5473	443	103	141	35	758	1067	10373	1234	89	471	2463	4033	10756871	18306	134368	4428032
524	7195	2127	843	1885	1	770	3929	94046	13851	89	5700	14632	24293	10781164	18307	136442	4520647
525	5961	973	346	710	2	770	1982	41442	5583	73	2184	6254	10452	10791616	18309	137267	4401296
526	5327	237	69	139	6	770	541	7464	1040	12	423	1608	2604	10794220	18315	137423	4248188
527	5245	168	44	81	6	770	407	4708	607	30	258	1404	2101	10796321	18321	137522	4232432
528	5552	489	185	369	7	770	1017	20579	2701	22	1119	3634	5802	10802123	18328	137933	4278888
529	9508	4487	2132	4083	13	770	9011	269961	30217	41	12270	33852	55165	10857288	18341	142328	4945461
530	5246	160	260	75	4	770	392	13858	1333	42	246	5262	5932	10863220	18345	142437	4241754
531	6036	945	389	811	13	770	1751	39972	5953	12	2439	6995	11217	10874437	18358	143325	4344924
532	5410	327	161	237	4	770	703	14704	1913	65	744	2900	4379	10878816	18362	143604	4260878
533	5205	98	24	36	7	770	262	2692	276	12	114	965	1373	10880189	18369	143650	4252199
534	5389	129	31	31	6	770	341	3496	311	35	111	1029	1513	10881702	18375	143696	4395508
535	5415	311	101	240	4	770	650	10954	1717	0	720	2068	3470	10885172	18379	143958	4254922
536	5602	454	219	358	6	770	931	21138	2763	18	1083	4164	6210	10891382	18385	144359	4440594
537	5566	455	215	379	4	770	899	22432	3007	24	1149	4292	6372	10897754	18389	144779	4286462
538	5202	88	85	44	2	911	216	7772	515	18	141	2223	2612	10900366	18391	144833	4230977
539	5474	359	114	294	16	911	723	14906	2308	6	885	3063	4703	10905069	18407	145154	4270057
540	5295	180	87	114	2	755	431	12094	865	30	357	1617	2437	10907506	18409	145309	4243550
541	5167	42	9	12	1	911	111	926	99	53	63	485	691	10908197	18410	145337	4220848
542	5209	81	38	46	0	911	196	3332	402	6	141	1185	1554	10909751	18410	145391	4230351
543	7645	2582	1257	2276	9	911	4902	162635	17963	0	6828	21848	33610	10943361	18419	147878	4750135
544	7151	1948	1333	1634	1	755	3833	143999	14762	6	4905	24556	33326	10976687	18420	149653	4917671
545	5412	348	110	232	4	911	761	15082	1771	29	711	2340	3844	10980531	18424	149942	4292497
546	5842	784	5642	174	60	911	1775	301141	26642	81	566	87439	89812	11070343	18484	150253	4855219
547	19554	14085	8244	12728	73	1209	31192	936036	103401	256	38313	132178	201715	11272058	18557	164101	7538658
548	5368	155	71	100	5	1209	378	8507	809	12	306	1838	2554	11274612	18562	164222	4306319
549	4964	182	199	21	8	755	484	11977	1689	50	90	4139	4745	11279357	18570	164295	4022022
550	5185	60	52	9	4	1209	187	3654	326	18	36	1407	1662	11281019	18574	164318	4176499
551	2874	128	21	7	0	755	314	1535	135	164	103	815	1264	11282283	18574	164377	2357931
552	5222	95	21	13	9	1209	285	1942	96	45	63	665	1045	11283328	18583	164421	4218740
553	5222	88	20	12	3	1209	267	1750	92	39	57	597	953	11284281	18586	164456	4218621
554	4929	33	11	3	1	1209	106	984	60	12	15	532	685	11284966	18587	164464	3877729
555	5467	183	573	37	4	1209	491	34919	3304	29	126	11498	12147	11297113	18591	164542	4562245
556	5318	349	107	43	7	1209	819	6956	711	164	213	2420	3484	11300597	18598	164639	4052079
557	4964	175	0	0	10	755	466	0	0	32	18	41	557	11301154	18608	164651	4022022
558	5185	48	0	0	2	1279	144	0	0	12	6	21	203	11301357	18610	164654	4176499
559	2874	127	0	0	1	755	311	0	0	6	3	15	361	11301718	18611	164656	2357931
560	5659	465	166	164	16	1279	1050	17805	1461	24	504	3441	5027	11306745	18627	164850	4405640
561	5244	428	71	5	302	1000	820	3758	395	6	18	904	1774	11308519	18929	164868	4243226
562	108	41	10	9	0	26	122	439	125	0	27	275	456	11308975	18929	164884	53323
563	5031	115	523	25	5	924	310	29962	2918	62	107	10588	11037	11320012	18934	164954	3963618
564	5558	218	383	41	13	1000	568	19542	3250	51	150	8274	9024	11329036	18947	165052	4545002
565	5439	287	195	234	3	1000	595	34257	2251	12	708	5107	6442	11335478	18950	165314	4333975
566	3410	212	78	102	5	1000	522	9134	853	10	312	1744	2610	11338088	18955	165446	2793933
567	5410	272	174	233	0	1000	561	20518	1893	6	702	3552	4847	11342935	18955	165698	4275425
568	8079	2785	1594	2435	8	1000	5487	187257	19813	6	7308	28718	41545	11384480	18963	168376	5033370
569	5267	115	38	41	2	1000	307	3165	351	18	132	1150	1621	11386101	18965	168428	4270527
570	5970	751	339	530	1	1000	1506	43629	4323	6	1593	6318	9449	11395550	18966	169003	4452854
571	6784	1622	743	1364	6	1000	3011	96284	10320	48	4116	13052	20211	11415761	18972	170499	4589165
572	4301	559	276	435	2	1241	1127	28123	3522	29	1320	4339	6818	11422579	18974	171000	3518746
573	5241	102	49	80	0	1241	246	5383	611	6	243	1333	1854	11424433	18974	171090	4234774
574	5491	406	278	291	2	1241	882	29444	2790	23	885	5832	7631	11432064	18976	171421	4330275
575	5935	812	461	665	22	1241	1587	50300	6147	6	1998	8124	11741	11443805	18998	172167	4382158
576	5848	482	2302	258	6	1025	1097	133410	13590	116	834	39066	41029	11484834	19004	172487	5006311
577	5237	137	310	49	0	665	372	18851	1676	17	156	6029	6589	11491423	19004	172560	4256080
578	5241	101	39	80	1	1241	241	5013	572	0	240	1120	1633	11493056	19005	172649	4234847
579	5385	261	92	213	2	1241	544	14429	1568	12	645	1982	3203	11496259	19007	172888	4269034
580	7800	2487	1210	2156	10	924	4696	152361	17647	60	6498	22964	34190	11530449	19017	175277	5146630
581	1037	33	540	5	1	344	100	31347	2696	6	18	4486	4636	11535085	19018	175287	671083
582	2967	141	780	56	0	716	357	36937	3433	55	197	13834	14420	11549505	19018	175381	2421285
583	2641	438	510	51	41	256	1026	24456	2148	143	237	8874	10169	11559674	19059	175529	1971906
584	3360	156	542	57	5	716	405	24441	2591	10	177	7622	8236	11567910	19064	175616	2659013
585	560	218	563	170	0	60	495	23798	3323	13	519	7402	8448	11576358	19064	175804	157736
586	510	155	434	120	3	52	358	30914	2225	11	366	6119	6875	11583233	19067	175942	149334
587	567	209	379	99	0	52	458	21189	1927	18	306	4815	5611	11588844	19067	176053	148048
588	598	240	247	52	7	52	514	15278	1276	0	156	3341	4043	11592887	19074	176109	155858
589	513	214	290	72	0	48	471	18914	1411	22	228	4098	4829	11597716	19074	176198	119288
590	622	259	475	56	0	65	546	29701	2481	6	171	6758	7507	11605223	19074	176261	185321
591	677	314	654	80	2	65	648	36240	3886	0	240	9405	10325	11615548	19076	176352	202088
592	780	415	786	212	0	65	835	46603	4081	10	642	9335	10844	11626392	19076	176577	205999
593	622	257	146	44	67	65	542	8467	928	0	132	2012	2718	11629110	19143	176630	160948
594	517	186	60	22	6	64	448	3914	325	195	165	1387	2032	11631142	19149	176696	117734
595	589	185	241	29	8	65	423	13845	1387	53	114	4109	4678	11635820	19157	176747	163950
596	669	261	399	200	4	65	562	25405	2404	23	612	5113	6319	11642139	19161	176960	156530
597	951	543	723	271	50	65	1057	48584	3850	17	822	10170	12081	11654220	19211	177288	226626
598	659	249	165	63	0	65	550	9908	789	0	189	2189	2960	11657180	19211	177362	161974
599	689	322	232	122	0	48	691	15597	1595	149	441	3506	4670	11661850	19211	177521	150045
600	845	410	332	88	2	65	872	20559	1724	0	264	4517	5685	11667535	19213	177621	212664
601	652	215	98	24	28	66	494	5744	546	12	78	1634	2238	11669773	19241	177658	165598
602	475	49	12	9	8	65	131	939	69	96	75	387	625	11670398	19249	177691	123164
603	473	49	21	13	0	95	137	1532	110	24	51	500	720	11671118	19249	177714	122946
604	574	193	195	73	2	95	441	12645	1315	0	219	2694	3386	11674504	19251	177794	131346
605	1138	680	681	274	24	95	1383	42922	5219	12	828	9530	11773	11686277	19275	178087	291332
606	492	59	187	13	1	95	157	42483	825	6	42	3495	3726	11690003	19276	178108	167793
607	495	61	109	17	0	95	163	21731	818	6	54	3265	3514	11693517	19276	178134	150784
608	4135	504	240	17	77	716	1155	15059	1266	129	120	4694	6001	11699518	19353	178217	3317187
609	629	368	3006	318	1	48	751	244069	15605	5	960	52993	54736	11754254	19354	178552	405044
610	1551	139	52	28	6	204	377	2968	338	40	108	892	1409	11755663	19360	178619	886673
