tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
257	12057749	566425830	2985170	28554613	1875687	1	0	19.84	301.98	2391505	1651252	6274886	90.27	5221	154	1645850
258	4091247	570517077	154770	28709383	1875687	1	0	19.87	304.16	2391505	18678	6293564	90.65	2679	80	15892
259	3385802	573902879	115097	28824480	1875687	1	0	19.91	305.97	2391505	4477	6298041	91.12	296	44	4110
260	3067613	576970492	108100	28932580	1875687	1	0	19.94	307.60	2391505	8634	6306675	91.49	4587	36	3984
261	3646994	580617486	130104	29062684	1875687	1	0	19.98	309.55	2391505	13285	6319960	91.87	217	58	12983
262	5801598	586419084	255915	29318599	1875687	1	0	20.00	312.64	2391505	91681	6411641	91.46	1083	264	90307
263	2953489	589372573	104194	29422793	1875687	1	0	20.03	314.22	4168029	3530	6415171	91.87	164	34	3305
264	4158455	593531028	138235	29561028	1875687	1	0	20.08	316.43	4168029	9479	6424650	92.38	846	76	8530
265	3416900	596947928	115324	29676352	1875687	1	0	20.12	318.26	4168029	5210	6429860	92.84	339	46	4798
266	4008697	600956625	135276	29811628	1875687	1	0	20.16	320.39	4168029	8972	6438832	93.33	651	60	8234
267	4474720	605431345	148945	29960573	1875687	1	0	20.21	322.78	4168029	12201	6451033	93.85	582	82	11510
268	6348779	611780124	228737	30189310	1875687	1	0	20.26	326.16	4168029	55512	6506545	94.03	910	150	54425
269	3028678	614808802	108514	30297824	1875687	1	0	20.29	327.78	4168029	4690	6511235	94.42	81	46	4536
270	3481459	618290261	129762	30427586	1875687	1	0	20.32	329.63	4168029	15004	6526239	94.74	4049	58	10870
271	5534884	623825145	175042	30602628	1875687	1	0	20.38	332.58	4232476	18563	6544802	95.32	1161	105	17270
272	4065487	627890632	136948	30739576	1875687	1	0	20.43	334.75	4232476	9639	6554441	95.80	3423	62	6127
273	3174398	631065030	108896	30848472	1875687	1	0	20.46	336.44	4232476	7423	6561864	96.17	4421	42	2933
274	9966603	641031633	432690	31281162	1875687	1	0	20.49	341.76	4232476	188311	6750175	94.97	2841	665	184778
275	3820037	644851670	129961	31411123	1875687	1	0	20.53	343.79	4232476	5710	6755885	95.45	941	52	4690
276	2056852	646908522	102486	31513609	1875687	1	0	20.53	344.89	4232476	16642	6772527	95.52	112	54	16449
277	2301148	649209670	86371	31599980	1875687	1	0	20.54	346.12	4232476	4901	6777428	95.79	2421	40	2413
278	2469650	651679320	95038	31695018	1875687	1	0	20.56	347.44	4232476	8926	6786354	96.03	4066	48	4785
279	3696328	655375648	154652	31849670	1875687	1	0	20.58	349.41	4378848	32448	6818802	96.11	5154	104	27163
280	2365559	657741207	96920	31946590	1875687	1	0	20.59	350.67	4378848	11202	6830004	96.30	125	32	11018
281	4399740	662140947	164424	32111014	1875687	1	0	20.62	353.01	4378848	31847	6861851	96.50	4870	101	26849
282	2314783	664455730	93240	32204254	1875687	1	0	20.63	354.25	4378848	8698	6870549	96.71	4174	36	4461
283	2437411	666893141	94611	32298865	1875687	1	0	20.65	355.55	4378848	9548	6880097	96.93	4139	34	5348
284	2593740	669486881	100321	32399186	1875687	1	0	20.66	356.93	4378848	6505	6886602	97.22	471	46	5961
285	4408079	673894960	158991	32558177	1875687	1	0	20.70	359.28	4378848	21339	6907941	97.55	627	90	20595
286	1936260	675831220	83664	32641841	1875687	1	0	20.70	360.31	4378848	2499	6910440	97.80	43	26	2403
287	1941572	677772792	85491	32727332	1875687	1	0	20.71	361.35	4425684	4322	6914762	98.02	41	26	4228
288	2096606	679869398	88450	32815782	1875687	1	0	20.72	362.46	4425684	2993	6917755	98.28	49	30	2887
289	4858194	684727592	168914	32984696	1875687	1	0	20.76	365.05	4425684	24566	6942321	98.63	4842	90	19607
290	2012910	686740502	86129	33070825	1875687	1	0	20.77	366.13	4425684	1995	6944316	98.89	327	40	1601
291	2453	686742955	601	33071426	1875687	1	0	20.77	366.13	4425684	726	6945042	98.88	82	78	539
292	4639222	691382177	316762	33388188	1875687	1	0	20.71	368.60	4425684	151162	7096204	97.43	1321	513	149301
293	3927881	695310058	139774	33527962	1875687	1	0	20.74	370.70	4425684	12187	7108391	97.82	356	77	11727
294	4684806	699994864	178810	33706772	1875687	1	0	20.77	373.19	4425684	29906	7138297	98.06	913	94	28872
295	2173112	702167976	90866	33797638	1875687	1	0	20.78	374.35	4568597	2509	7140806	98.33	70	52	2360
296	828820	702996796	33420	33831058	1875687	1	0	20.78	374.79	4568597	742	7141548	98.44	38	34	643
297	4005274	707002070	153453	33984511	1875687	1	0	20.80	376.93	4568597	18066	7159614	98.75	856	85	17098
298	4042304	711044374	142395	34126906	1875687	1	0	20.84	379.08	4568597	10891	7170505	99.16	642	74	10148
299	3610356	714654730	125023	34251929	1875687	1	0	20.86	381.01	4568597	9831	7180336	99.53	4962	79	4763
300	3436414	718091144	114204	34366133	1875687	1	0	20.90	382.84	4568597	2673	7183009	99.97	484	49	2113
301	3937166	722028310	137895	34504028	1875687	1	0	20.93	384.94	4568597	6784	7189793	100.42	623	95	6039
302	3603332	725631642	118328	34622356	1875687	1	0	20.96	386.86	4568597	9587	7199380	100.79	4943	79	4538
303	4051415	729683057	129538	34751894	1875687	1	0	21.00	389.02	4599269	4755	7204135	101.29	651	52	4025
304	4093574	733776631	131156	34883050	1875687	1	0	21.04	391.20	4599269	7284	7211419	101.75	5165	46	2046
305	3035343	736811974	105227	34988277	1875687	1	0	21.06	392.82	4599269	2711	7214130	102.13	440	43	2201
306	3389540	740201514	113930	35102207	1875687	1	0	21.09	394.63	4599269	7448	7221578	102.50	4468	70	2883
307	4452736	744654250	155448	35257655	1875687	1	0	21.12	397.00	4599269	14690	7236268	102.91	1058	92	13513
308	3638020	748292270	141272	35398927	1875687	1	0	21.14	398.94	4599269	8914	7245182	103.28	891	70	7926
309	2841890	751134160	99631	35498558	1875687	1	0	21.16	400.46	4599269	1843	7247025	103.65	91	43	1682
310	3000890	754135050	109956	35608514	1875687	1	0	21.18	402.06	4599269	6198	7253223	103.97	401	67	5703
311	2741515	756876565	95784	35704298	1875687	1	0	21.20	403.52	4623298	6006	7259229	104.26	4275	49	1655
312	2863323	759739888	101173	35805471	1875687	1	0	21.22	405.05	4623298	5476	7264705	104.58	2101	40	3308
313	2734982	762474870	94741	35900212	1875687	1	0	21.24	406.50	4623298	5502	7270207	104.88	4323	46	1106
314	2960009	765434879	106497	36006709	1875687	1	0	21.26	408.08	4623298	3938	7274145	105.23	119	52	3740
315	2820418	768255297	98125	36104834	1875687	1	0	21.28	409.59	4623298	5095	7279240	105.54	4333	31	704
316	3443053	771698350	116802	36221636	1875687	1	0	21.30	411.42	4623298	3661	7282901	105.96	522	70	3042
317	2956245	774654595	107477	36329113	1875687	1	0	21.32	413.00	4623298	5061	7287962	106.29	94	58	4882
318	3417930	778072525	117028	36446141	1875687	1	0	21.35	414.82	4623298	9561	7297523	106.62	4826	79	4629
319	1958069	780030594	101036	36547177	1875687	1	0	21.34	415.86	4648766	17499	7315022	106.63	54	46	17372
320	3578440	783609034	138676	36685853	1875687	1	0	21.36	417.77	4648766	28555	7343577	106.71	4354	99	24075
321	3299396	786908430	111636	36797489	1875687	1	0	21.38	419.53	4648766	11223	7354800	106.99	4662	61	6473
322	3363566	790271996	121115	36918604	1875687	1	0	21.41	421.32	4648766	14115	7368915	107.24	185	64	13839
323	3288197	793560193	107565	37026169	1875687	1	0	21.43	423.08	4648766	2911	7371826	107.65	73	40	2771
324	3123475	796683668	111963	37138132	1875687	1	0	21.45	424.74	4648766	6584	7378410	107.97	48	37	6472
325	5245186	801928854	207175	37345307	1875687	1	0	21.47	427.54	4648766	59255	7437665	107.82	5297	214	53717
326	5535185	807464039	181958	37527265	1875687	1	0	21.52	430.49	4648766	29356	7467021	108.14	982	139	28208
327	4256592	811720631	148441	37675706	1875687	1	0	21.54	432.76	4728397	8139	7475160	108.59	1024	70	7018
328	4151359	815871990	155014	37830720	1875687	1	0	21.57	434.97	4728397	22257	7497417	108.82	4613	78	17539
329	2006920	817878910	85131	37915851	1875687	1	0	21.57	436.04	4728397	5039	7502456	109.01	963	71	3978
330	2612129	820491039	100823	38016674	1875687	1	0	21.58	437.43	4728397	11053	7513509	109.20	4327	46	6653
331	3519742	824010781	118228	38134902	1875687	1	0	21.61	439.31	4728397	6675	7520184	109.57	4415	58	2175
332	3357406	827368187	113011	38247913	1875687	1	0	21.63	441.10	4728397	3301	7523485	109.97	116	64	3094
333	2291032	829659219	90861	38338774	1875687	1	0	21.64	442.32	4728397	1582	7525067	110.25	316	40	1199
334	2391016	832050235	93752	38432526	1875687	1	0	21.65	443.60	4728397	1704	7526771	110.55	131	43	1503
335	2285389	834335624	92832	38525358	4534489	2	1	21.66	184.00	4754434	3009	7529780	110.80	64	40	2878
336	3412120	837747744	118888	38644246	4534489	2	0	21.68	184.75	4754434	4301	7534081	111.19	400	52	3822
337	2412619	840160363	96688	38740934	4534489	2	0	21.69	185.28	4754434	4201	7538282	111.45	400	37	3737
338	2283680	842444043	90457	38831391	4534489	2	0	21.69	185.79	4754434	1143	7539425	111.74	61	37	1018
339	2765196	845209239	107168	38938559	4534489	2	0	21.71	186.40	4754434	9947	7549372	111.96	153	70	9697
340	3926903	849136142	149560	39088119	4534489	2	0	21.72	187.26	4754434	20642	7570014	112.17	443	79	20093
341	2364295	851500437	91378	39179497	4534489	2	0	21.73	187.78	4754434	1839	7571853	112.46	53	43	1716
342	2761292	854261729	109643	39289140	4534489	2	0	21.74	188.39	4754434	13272	7585125	112.62	175	86	12984
343	2966529	857228258	113456	39402596	4534489	2	0	21.76	189.05	4791924	10093	7595218	112.86	243	71	9752
344	1870574	859098832	82537	39485133	4534489	2	0	21.76	189.46	4791924	526	7595744	113.10	39	34	426
345	2279952	861378784	88177	39573310	4534489	2	0	21.77	189.96	4791924	1392	7597136	113.38	115	40	1210
346	3002265	864381049	102011	39675321	4534489	2	0	21.79	190.62	4791924	1743	7598879	113.75	119	55	1542
347	2913350	867294399	102797	39778118	4534489	2	0	21.80	191.27	4791924	6782	7605661	114.03	349	73	6333
348	5305306	872599705	213866	39991984	4534489	2	0	21.82	192.44	4791924	56425	7662086	113.89	5163	121	51114
349	4025920	876625625	145124	40137108	4534489	2	0	21.84	193.32	4791924	9029	7671115	114.28	1063	82	7857
350	4445763	881071388	157026	40294134	4534489	2	0	21.87	194.30	4791924	20342	7691457	114.55	564	86	19665
351	6215560	887286948	236282	40530416	4534489	2	0	21.89	195.68	4885712	83221	7774678	114.13	879	168	82147
352	3444930	890731878	110037	40640453	4534489	2	0	21.92	196.43	4885712	2891	7777569	114.53	97	58	2709
353	2320007	893051885	92225	40732678	4534489	2	0	21.92	196.95	4885712	3492	7781061	114.77	47	40	3378
354	5706894	898758779	198551	40931229	4534489	2	0	21.96	198.21	4885712	17019	7798080	115.25	916	90	15986
355	3850865	902609644	133456	41064685	4534489	2	0	21.98	199.05	4885712	13693	7811773	115.54	4565	151	8950
356	3453513	906063157	116054	41180739	4534489	2	0	22.00	199.82	4885712	2552	7814325	115.95	325	70	2130
357	3215002	909278159	111532	41292271	4534489	2	0	22.02	200.52	4885712	9025	7823350	116.23	4356	55	4587
358	3472388	912750547	116674	41408945	4534489	2	0	22.04	201.29	4885712	6238	7829588	116.58	113	67	6031
359	3182392	915932939	110324	41519269	4534489	2	0	22.06	201.99	4915633	3718	7833306	116.93	706	55	2930
360	3884747	919817686	132862	41652131	4534489	2	0	22.08	202.85	4915633	5315	7838621	117.34	705	58	4525
361	3275903	923093589	108889	41761020	4534489	2	0	22.10	203.57	4915633	4299	7842920	117.70	158	52	4062
362	3322471	926416060	111466	41872486	4534489	2	0	22.12	204.30	4915633	3629	7846549	118.07	58	43	3501
363	5611010	932027070	164731	42037217	4534489	2	0	22.17	205.54	4915633	11051	7857600	118.61	1014	115	9895
364	2901550	934928620	98547	42135764	4534489	2	0	22.19	206.18	4915633	989	7858589	118.97	34	31	897
365	3661848	938590468	122750	42258514	4534489	2	0	22.21	206.99	4915633	3697	7862286	119.38	163	72	3435
366	2060519	940650987	86024	42344538	4534489	2	0	22.21	207.44	4915633	607	7862893	119.63	39	34	507
367	3946582	944597569	130626	42475164	4534489	2	0	22.24	208.31	4933878	4317	7867210	120.07	247	71	3972
368	2901334	947498903	104696	42579860	4534489	2	0	22.25	208.95	4933878	8977	7876187	120.30	4336	52	4562
369	3899176	951398079	137208	42717068	4534489	2	0	22.27	209.81	4933878	12897	7889084	120.60	534	91	12245
370	3445202	954843281	134966	42852034	4534489	2	0	22.28	210.57	4933878	19132	7908216	120.74	425	95	18585
371	5300007	960143288	196603	43048637	4534489	2	0	22.30	211.74	4933878	25294	7933510	121.02	803	146	24318
372	2665497	962808785	93420	43142057	4534489	2	0	22.32	212.33	4933878	1400	7934910	121.34	67	52	1254
373	4076475	966885260	129245	43271302	4534489	2	0	22.34	213.23	4933878	4726	7939636	121.78	686	55	3958
374	2287772	969173032	119131	43390433	4534489	2	0	22.34	213.73	4933878	25492	7965128	121.68	2329	64	23072
375	3817186	972990218	123351	43513784	4534489	2	0	22.36	214.58	4990250	3240	7968368	122.11	811	70	2332
376	78178	973068396	28892	43542676	4534489	2	0	22.35	214.59	4990250	19854	7988222	121.81	38	37	19752
377	8742132	981810528	272239	43814915	4534489	2	0	22.41	216.52	4990250	93931	8082153	121.48	2977	603	90324
378	4424056	986234584	148546	43963461	4534489	2	0	22.43	217.50	4990250	16049	8098202	121.78	4846	120	11056
379	3454626	989689210	117394	44080855	4534489	2	0	22.45	218.26	4990250	7595	8105797	122.10	4415	71	3082
380	3710924	993400134	123185	44204040	4534489	2	0	22.47	219.08	4990250	3336	8109133	122.50	550	52	2707
381	3362712	996762846	131706	44335746	4534489	2	0	22.48	219.82	4990250	11083	8120216	122.75	4942	64	6050
382	4893327	1001656173	168059	44503805	4534489	2	0	22.51	220.90	4990250	23364	8143580	123.00	5207	108	18022
383	3260404	1004916577	115161	44618966	4534489	2	0	22.52	221.62	5074912	4654	8148234	123.33	387	67	4173
384	3493082	1008409659	124169	44743135	4534489	2	0	22.54	222.39	5074912	8258	8156492	123.63	176	70	7985
385	3541111	1011950770	122693	44865828	4534489	2	0	22.56	223.17	5074912	8236	8164728	123.94	185	75	7949
386	3007407	1014958177	99918	44965746	4534489	2	0	22.57	223.83	5074912	1444	8166172	124.29	71	49	1297
387	3169415	1018127592	105330	45071076	4534489	2	0	22.59	224.53	5074912	5583	8171755	124.59	4741	46	769
388	3687154	1021814746	123087	45194163	4534489	2	0	22.61	225.34	5074912	5057	8176812	124.96	363	76	4591
389	3897226	1025711972	139268	45333431	4534489	2	0	22.63	226.20	5074912	15481	8192293	125.20	353	101	15000
390	3962726	1029674698	132356	45465787	4534489	2	0	22.65	227.08	5074912	8500	8200793	125.56	195	76	8202
391	3307878	1032982576	113912	45579699	4534489	2	0	22.66	227.81	5102063	4373	8205166	125.89	151	71	4124
392	2979177	1035961753	98782	45678481	4534489	2	0	22.68	228.46	5102063	571	8205737	126.25	43	34	467
393	3439611	1039401364	119864	45798345	4534489	2	0	22.70	229.22	5102063	8416	8214153	126.54	176	111	8102
394	4069562	1043470926	141421	45939766	4534489	2	0	22.71	230.12	5102063	14116	8228269	126.82	249	91	13749
395	4989508	1048460434	183595	46123361	4534489	2	0	22.73	231.22	5102063	30499	8258768	126.95	551	119	29802
396	3515301	1051975735	114379	46237740	4534489	2	0	22.75	231.99	5102063	1675	8260443	127.35	210	61	1377
397	5134301	1057110036	191392	46429132	4534489	2	0	22.77	233.13	5102063	11496	8271939	127.79	2220	105	9144
398	5066392	1062176428	156733	46585865	4534489	2	0	22.80	234.24	5102063	14149	8286088	128.19	1234	110	12778
399	4039984	1066216412	125992	46711857	4534489	2	0	22.83	235.13	5150620	6228	8292316	128.58	326	69	5806
400	3397846	1069614258	111128	46822985	4534489	2	0	22.84	235.88	5150620	7557	8299873	128.87	4502	70	2958
401	3498674	1073112932	118942	46941927	4534489	2	0	22.86	236.66	5150620	10891	8310764	129.12	4840	70	5954
402	3654899	1076767831	120536	47062463	4534489	2	0	22.88	237.46	5150620	4355	8315119	129.50	118	58	4152
403	3002431	1079770262	110338	47172801	4534489	2	0	22.89	238.12	5150620	11155	8326274	129.68	97	76	10955
404	3538357	1083308619	116997	47289798	4534489	2	0	22.91	238.90	5150620	4556	8330830	130.04	81	58	4390
405	3453720	1086762339	115221	47405019	4534489	2	0	22.93	239.67	5150620	5440	8336270	130.37	83	64	5266
406	3451809	1090214148	111842	47516861	4534489	2	0	22.94	240.43	5150620	2765	8339035	130.74	94	46	2598
407	2931158	1093145306	99478	47616339	4534489	2	0	22.96	241.07	5169633	2215	8341250	131.05	48	37	2103
408	3577184	1096722490	115822	47732161	4534489	2	0	22.98	241.86	5169633	3615	8344865	131.42	660	52	2876
409	3445808	1100168298	111271	47843432	4534489	2	0	23.00	242.62	5169633	2730	8347595	131.79	71	49	2583
410	3640308	1103808606	119869	47963301	4534489	2	0	23.01	243.43	5169633	8501	8356096	132.10	508	67	7899
411	2952044	1106760650	98086	48061387	4534489	2	0	23.03	244.08	5169633	2650	8358746	132.41	126	40	2457
412	3698570	1110459220	121498	48182885	4534489	2	0	23.05	244.89	5169633	4839	8363585	132.77	131	49	4632
413	3483981	1113943201	119952	48302837	4534489	2	0	23.06	245.66	5169633	10166	8373751	133.03	86	67	9986
414	3417405	1117360606	111650	48414487	4534489	2	0	23.08	246.41	5169633	3101	8376852	133.39	62	49	2963
415	3398656	1120759262	111516	48526003	4534489	2	0	23.10	247.16	5214311	3175	8380027	133.74	57	46	3045
416	3782692	1124541954	119311	48645314	4534489	2	0	23.12	248.00	5214311	6131	8386158	134.10	852	67	5185
417	3603714	1128145668	115192	48760506	4534489	2	0	23.14	248.79	5214311	3863	8390021	134.46	72	52	3712
418	3341496	1131487164	111454	48871960	4534489	2	0	23.15	249.53	5214311	9050	8399071	134.72	4515	58	4450
419	2917855	1134405019	99418	48971378	4534489	2	0	23.16	250.17	5214311	3268	8402339	135.01	93	58	3090
420	2829270	1137234289	97907	49069285	4534489	2	0	23.18	250.80	5214311	3443	8405782	135.29	48	37	3331
421	3748364	1140982653	123055	49192340	4534489	2	0	23.19	251.62	5214311	6540	8412322	135.63	162	96	6255
422	3690925	1144673578	125407	49317747	4534489	2	0	23.21	252.44	5214311	10302	8422624	135.90	234	95	9946
423	3133063	1147806641	107614	49425361	4534489	2	0	23.22	253.13	5272164	5947	8428571	136.18	201	67	5652
424	2854794	1150661435	97249	49522610	4534489	2	0	23.24	253.76	5272164	3205	8431776	136.47	48	43	3087
425	2858020	1153519455	96975	49619585	4534489	2	0	23.25	254.39	5272164	3023	8434799	136.76	53	46	2897
426	3024717	1156544172	100088	49719673	4534489	2	0	23.26	255.06	5272164	2903	8437702	137.07	159	46	2671
427	2852423	1159396595	96703	49816376	4534489	2	0	23.27	255.68	5272164	2763	8440465	137.36	48	43	2645
428	3045918	1162442513	100754	49917130	4534489	2	0	23.29	256.36	5272164	3037	8443502	137.67	81	49	2880
429	3691941	1166134454	120977	50038107	4534489	2	0	23.30	257.17	5272164	4560	8448062	138.04	91	64	4378
430	3077382	1169211836	109559	50147666	4534489	2	0	23.32	257.85	5272164	9507	8457569	138.24	102	77	9301
431	2855987	1172067823	95759	50243425	4534489	2	0	23.33	258.48	5285168	1977	8459546	138.55	68	37	1845
432	2977400	1175045223	104211	50347636	4534489	2	0	23.34	259.14	5285168	5579	8465125	138.81	82	49	5421
433	3570437	1178615660	116038	50463674	4534489	2	0	23.36	259.92	5285168	4354	8469479	139.16	72	55	4200
434	3460856	1182076516	112290	50575964	4534489	2	0	23.37	260.69	5285168	3324	8472803	139.51	76	52	3169
435	3629045	1185705561	120538	50696502	4534489	2	0	23.39	261.49	5285168	3249	8476052	139.89	250	61	2911
436	3850635	1189556196	127569	50824071	4534489	2	0	23.41	262.34	5285168	3288	8479340	140.29	289	70	2902
437	3758524	1193314720	113570	50937641	4534489	2	0	23.43	263.16	5285168	3150	8482490	140.68	435	70	2618
438	3688973	1197003693	116575	51054216	4534489	2	0	23.45	263.98	5285168	2227	8484717	141.08	143	61	1996
439	4541965	1201545658	143020	51197236	4534489	2	0	23.47	264.98	5352355	10763	8495480	141.43	676	98	9962
440	4775914	1206321572	151314	51348550	4534489	2	0	23.49	266.03	5352355	9027	8504507	141.84	627	87	8286
441	4045035	1210366607	128185	51476735	4534489	2	0	23.51	266.92	5352355	4993	8509500	142.24	442	79	4445
442	4142426	1214509033	139070	51615805	4534489	2	0	23.53	267.84	5352355	16221	8525721	142.45	4402	81	11711
443	5507990	1220017023	203442	51819247	4534489	2	0	23.54	269.05	5352355	41670	8567391	142.40	3160	332	38151
444	6084031	1226101054	242878	52062125	4534489	2	0	23.55	270.39	5352355	64163	8631554	142.05	988	138	63010
445	3504522	1229605576	114598	52176723	4534489	2	0	23.57	271.17	5352355	1540	8633094	142.43	191	52	1270
446	4046457	1233652033	130519	52307242	4534489	2	0	23.58	272.06	5352355	9305	8642399	142.74	4975	67	4236
447	4218388	1237870421	142046	52449288	5016476	3	1	23.60	246.76	5478991	11863	8654262	143.04	401	73	11362
448	3838673	1241709094	118625	52567913	5016476	3	0	23.62	247.53	5478991	1545	8655807	143.45	346	52	1120
449	3977412	1245686506	129514	52697427	5016476	3	0	23.64	248.32	5478991	5223	8661030	143.83	121	73	5002
