pass	tu_ord	region_count	root_tokens	blocks_after	new_blocks	max_depth	deep_refs	root_raw	root_z1	root_z3	root_z6	changed	tok_per_reg
1	1224	5415	267	41509	1	21	7	801	532	532	512	0	0.0493
1	1225	5602	407	41510	2	21	18	1221	806	806	776	0	0.0727
1	1226	5566	415	41512	0	21	6	1245	797	797	763	0	0.0746
1	1227	5202	51	41512	0	21	6	153	127	127	127	0	0.0098
1	1228	5474	323	41512	1	21	6	969	626	626	602	0	0.0590
1	1229	5295	154	41513	1	18	27	462	345	345	343	0	0.0291
1	1230	5167	16	41514	0	21	4	48	57	57	57	0	0.0031
1	1231	5209	55	41514	1	21	5	165	138	138	138	0	0.0106
1	1232	7645	2520	41515	10	21	63	7560	4718	4726	4727	0	0.3296
1	1233	7151	1868	41525	51	18	89	5604	3543	3532	3532	0	0.2612
1	1234	5412	296	41576	1	21	44	888	628	629	611	0	0.0547
1	1235	5842	488	41577	41	19	296	1464	1156	1144	1134	0	0.0835
1	1236	19554	13874	41618	32	18	112	41622	31117	28425	28415	0	0.7095
1	1237	5368	130	41650	1	20	20	390	321	321	322	0	0.0242
1	1238	4964	123	41651	12	14	93	369	361	361	361	0	0.0248
1	1239	5185	42	41663	6	16	30	126	135	135	135	0	0.0081
1	1240	2874	60	41669	2	15	51	180	175	175	175	0	0.0209
1	1241	5222	56	41671	4	16	41	168	177	177	177	0	0.0107
1	1242	5222	53	41675	5	17	39	159	168	168	168	0	0.0101
1	1243	4929	22	41680	4	17	19	66	75	75	75	0	0.0045
1	1244	5467	114	41684	18	17	64	342	332	334	334	0	0.0209
1	1245	5318	141	41702	13	17	88	423	361	361	361	0	0.0265
1	1246	4964	112	41715	29	15	84	336	326	326	326	0	0.0226
1	1247	5185	26	41744	9	17	15	78	81	81	81	0	0.0050
1	1248	2874	58	41753	11	15	49	174	169	169	169	0	0.0202
1	1249	5659	269	41764	11	20	84	807	610	612	609	0	0.0475
1	1250	5244	155	41775	119	20	66	465	382	382	383	0	0.0296
1	1251	108	17	41894	0	6	6	51	60	60	60	0	0.1574
1	1252	5031	71	41894	2	17	40	213	213	213	213	0	0.0141
1	1253	5558	130	41896	12	20	73	390	368	368	368	0	0.0234
1	1254	5439	270	41908	2	21	17	810	549	549	535	0	0.0496
1	1255	3410	167	41910	4	21	53	501	400	400	401	0	0.0490
1	1256	5410	259	41914	1	21	12	777	512	512	507	0	0.0479
1	1257	8079	2712	41915	17	21	59	8136	5036	5036	5036	0	0.3357
1	1258	5267	73	41932	0	22	30	219	196	196	196	0	0.0139
1	1259	5970	615	41932	9	22	49	1845	1187	1187	1163	0	0.1030
1	1260	6784	1535	41941	18	22	38	4605	2766	2766	2767	0	0.2263
1	1261	4301	517	41959	6	22	38	1551	1012	1011	983	0	0.1202
1	1262	5241	92	41965	1	22	6	276	203	203	203	0	0.0176
1	1263	5491	361	41966	2	22	48	1083	745	745	729	0	0.0657
1	1264	5935	773	41968	8	22	46	2319	1480	1480	1438	0	0.1302
1	1265	5848	352	41976	13	17	79	1056	778	778	778	0	0.0602
1	1266	5237	105	41989	2	18	52	315	289	292	292	0	0.0200
1	1267	5241	90	41991	0	23	4	270	206	206	206	0	0.0172
1	1268	5385	242	41991	1	23	11	726	489	489	470	0	0.0449
1	1269	7800	2419	41992	5	18	80	7257	4508	4492	4492	0	0.3101
1	1270	1037	25	41997	3	12	14	75	84	84	84	0	0.0241
1	1271	2967	119	42000	2	16	58	357	323	323	323	0	0.0401
1	1272	2641	207	42002	18	10	145	621	547	550	550	0	0.0784
1	1273	3360	122	42020	11	15	51	366	346	346	346	0	0.0363
1	1274	560	186	42031	2	11	11	558	401	401	401	0	0.3321
1	1275	510	62	42033	16	13	17	186	164	164	164	0	0.1216
1	1276	567	62	42049	2	13	33	186	173	173	173	0	0.1093
1	1277	598	92	42051	19	13	34	276	239	239	239	0	0.1538
1	1278	513	77	42070	8	12	47	231	204	204	204	0	0.1501
1	1279	622	100	42078	49	14	42	300	253	253	253	0	0.1608
1	1280	677	131	42127	1	14	46	393	329	329	329	0	0.1935
1	1281	780	187	42128	11	14	47	561	420	420	420	0	0.2397
1	1282	622	99	42139	11	14	42	297	266	266	266	0	0.1592
1	1283	517	65	42150	9	10	39	195	182	182	182	0	0.1257
1	1284	589	67	42159	0	15	35	201	176	176	176	0	0.1138
1	1285	669	191	42159	21	15	14	573	414	414	414	0	0.2855
1	1286	951	326	42180	35	15	81	978	659	637	636	0	0.3428
1	1287	659	118	42215	14	15	42	354	298	297	297	0	0.1791
1	1288	689	173	42229	24	16	46	519	411	411	411	0	0.2511
1	1289	845	175	42253	10	16	75	525	426	426	426	0	0.2071
1	1290	652	65	42263	2	16	33	195	174	174	174	0	0.0997
1	1291	475	22	42265	1	16	10	66	75	75	75	0	0.0463
1	1292	473	27	42266	5	17	8	81	90	90	90	0	0.0571
1	1293	574	96	42271	11	17	19	288	248	248	248	0	0.1672
1	1294	1138	415	42282	70	17	90	1245	906	906	906	0	0.3647
1	1295	492	26	42352	0	17	11	78	87	87	87	0	0.0528
1	1296	495	30	42352	0	17	10	90	99	99	99	0	0.0606
1	1297	4135	193	42352	44	16	151	579	513	513	513	0	0.0467
1	1298	629	345	42396	4	11	24	1035	694	694	694	0	0.5485
1	1299	1551	66	42400	1	12	40	198	193	193	193	0	0.0426
1	1300	2503	165	42401	17	12	118	495	449	449	449	0	0.0659
1	1301	2632	203	42418	28	12	128	609	517	517	517	0	0.0771
1	1302	2737	316	42446	23	10	144	948	746	746	746	0	0.1155
1	1303	2411	120	42469	16	15	84	360	338	338	338	0	0.0498
1	1304	2275	97	42485	19	12	69	291	291	291	291	0	0.0426
1	1305	2632	206	42504	23	11	106	618	510	510	510	0	0.0783
1	1306	2415	122	42527	9	11	79	366	335	335	335	0	0.0505
1	1307	2608	327	42536	24	12	88	981	731	731	731	0	0.1254
1	1308	80	14	42560	0	9	5	42	51	51	51	0	0.1750
1	1309	2442	190	42560	14	12	93	570	493	493	493	0	0.0778
1	1310	2777	140	42574	4	12	78	420	383	383	383	0	0.0504
1	1311	2450	189	42578	26	11	102	567	490	490	490	0	0.0771
1	1312	2652	276	42604	11	11	107	828	646	646	646	0	0.1041
1	1313	2584	149	42615	24	12	79	447	401	401	401	0	0.0577
1	1314	2515	134	42639	22	15	85	402	366	366	366	0	0.0533
1	1315	2425	93	42661	3	14	44	279	266	266	266	0	0.0384
1	1316	1884	90	42664	9	11	70	270	280	280	280	0	0.0478
1	1317	2276	69	42673	16	13	53	207	210	210	210	0	0.0303
1	1318	80	14	42689	0	9	5	42	51	51	51	0	0.1750
1	1319	80	14	42689	5	9	5	42	51	51	51	0	0.1750
1	1320	119	21	42694	2	8	4	63	72	72	72	0	0.1765
1	1321	1718	125	42696	23	12	67	375	356	356	356	0	0.0728
1	1322	2448	339	42719	222	11	99	1017	781	781	781	0	0.1385
1	1323	72335	72045	42941	0	11	16	216135	165754	165754	165754	0	0.9960
1	1324	3502	86	42941	6	14	54	258	260	260	260	0	0.0246
1	1325	3778	791	42947	8	12	190	2373	1640	1640	1643	0	0.2094
1	1326	122	10	42955	0	12	4	30	39	39	39	0	0.0820
1	1327	450	38	42955	5	11	28	114	111	111	111	0	0.0844
1	1328	373	27	42960	2	11	19	81	90	90	90	0	0.0724
1	1329	441	40	42962	2	12	21	120	120	120	120	0	0.0907
1	1330	472	50	42964	6	12	34	150	140	140	140	0	0.1059
1	1331	127	13	42970	0	13	4	39	48	48	48	0	0.1024
1	1332	315	35	42970	0	11	11	105	105	105	105	0	0.1111
1	1333	586	72	42970	4	11	56	216	190	190	190	0	0.1229
1	1334	455	50	42974	11	11	29	150	142	142	142	0	0.1099
1	1335	411	27	42985	4	12	18	81	90	90	90	0	0.0657
1	1336	475	52	42989	2	13	24	156	144	144	144	0	0.1095
1	1337	897	311	42991	25	13	66	933	657	659	659	0	0.3467
1	1338	653	70	43016	18	12	59	210	190	190	190	0	0.1072
1	1339	586	47	43034	4	13	35	141	136	136	136	0	0.0802
1	1340	682	125	43038	34	11	92	375	340	340	340	0	0.1833
1	1341	654	58	43072	1	12	49	174	164	164	164	0	0.0887
1	1342	656	59	43073	26	12	48	177	165	165	165	0	0.0899
1	1343	677	65	43099	12	13	33	195	168	168	168	0	0.0960
1	1344	689	67	43111	1	13	34	201	172	172	172	0	0.0972
1	1345	828	214	43112	6	13	47	642	481	480	480	0	0.2585
1	1346	690	68	43118	4	13	30	204	166	166	166	0	0.0986
1	1347	623	89	43122	6	13	32	267	234	234	234	0	0.1429
1	1348	646	92	43128	14	13	31	276	247	245	247	0	0.1424
1	1349	644	92	43142	4	13	30	276	239	239	239	0	0.1429
1	1350	736	180	43146	17	14	38	540	418	414	414	0	0.2446
1	1351	474	30	43163	6	13	14	90	99	99	99	0	0.0633
1	1352	476	72	43169	25	11	61	216	202	202	202	0	0.1513
1	1353	181	59	43194	5	8	30	177	172	172	172	0	0.3260
1	1354	885	242	43199	20	11	35	726	497	479	470	0	0.2734
1	1355	499	211	43219	1	11	9	633	429	429	429	0	0.4228
1	1356	931	214	43220	16	12	45	642	455	437	425	0	0.2299
1	1357	943	275	43236	12	10	58	825	616	618	618	0	0.2916
1	1358	5190	90	43248	21	18	49	270	247	250	250	0	0.0173
1	1359	4940	92	43269	10	17	84	276	261	261	261	0	0.0186
1	1360	5404	467	43279	72	13	227	1401	1133	1133	1134	0	0.0864
1	1361	5038	65	43351	5	17	40	195	197	197	197	0	0.0129
1	1362	4963	91	43356	11	18	77	273	264	264	264	0	0.0183
1	1363	4957	76	43367	13	18	69	228	215	215	215	0	0.0153
1	1364	4946	67	43380	20	18	60	201	190	190	190	0	0.0135
1	1365	4983	75	43400	10	18	57	225	201	201	201	0	0.0151
1	1366	4984	70	43410	8	19	54	210	196	196	196	0	0.0140
1	1367	4974	73	43418	9	19	49	219	216	216	216	0	0.0147
1	1368	5049	61	43427	13	19	49	183	168	168	168	0	0.0121
1	1369	5051	168	43440	16	17	130	504	462	462	462	0	0.0333
1	1370	5038	49	43456	1	18	30	147	156	156	156	0	0.0097
1	1371	6	3	43457	0	2	1	9	18	18	18	0	0.5000
1	1372	5018	139	43457	14	14	99	417	399	399	399	0	0.0277
1	1373	5039	115	43471	9	16	86	345	325	325	325	0	0.0228
1	1374	4965	98	43480	3	16	73	294	277	277	277	0	0.0197
1	1375	5227	199	43483	17	16	124	597	526	526	526	0	0.0381
1	1376	5024	89	43500	26	16	78	267	255	255	255	0	0.0177
1	1377	2526	227	43526	15	14	43	681	513	513	513	0	0.0899
2	1378	1453	29	43541	3	14	17	87	96	96	96	1	0.0200
2	1379	5602	132	43544	11	18	109	396	366	366	366	1	0.0236
2	1380	5602	122	43555	26	18	101	366	341	341	341	1	0.0218
2	1381	4963	114	43581	11	13	94	342	330	330	330	1	0.0230
2	1382	4940	35	43592	7	17	31	105	114	114	114	1	0.0071
2	1383	3889	75	43599	1	13	54	225	214	214	214	1	0.0193
2	1384	4229	151	43600	12	13	74	453	395	395	395	1	0.0357
2	1385	4914	445	43612	4	15	227	1335	1005	1005	1005	1	0.0906
2	1386	4092	103	43616	9	14	57	309	280	280	280	1	0.0252
2	1387	3819	87	43625	23	14	53	261	242	242	242	1	0.0228
2	1388	4938	29	43648	5	17	27	87	96	96	96	1	0.0059
2	1389	4999	59	43653	1	17	52	177	172	172	172	1	0.0118
2	1390	3948	73	43654	15	15	62	219	221	221	221	1	0.0185
2	1391	4938	25	43669	8	18	23	75	84	84	84	1	0.0051
2	1392	4999	54	43677	10	18	47	162	158	158	158	1	0.0108
2	1393	3948	62	43687	12	16	53	186	186	186	186	1	0.0157
2	1394	3948	51	43699	3	16	24	153	141	141	141	1	0.0129
2	1395	3787	25	43702	0	15	15	75	80	80	80	1	0.0066
2	1396	3761	29	43702	0	15	16	87	96	96	96	1	0.0077
2	1397	4275	181	43702	0	15	41	543	420	420	420	1	0.0423
2	1398	4855	140	43702	17	15	107	420	388	388	388	1	0.0288
2	1399	3750	25	43719	0	16	7	75	79	79	79	1	0.0067
2	1400	5139	128	43719	4	16	70	384	352	352	352	1	0.0249
2	1401	4587	199	43723	7	16	72	597	485	485	485	1	0.0434
2	1402	3998	87	43730	2	16	25	261	233	233	233	1	0.0218
2	1403	3902	115	43732	2	15	67	345	329	329	329	1	0.0295
2	1404	3787	25	43734	3	15	15	75	84	84	84	1	0.0066
2	1405	4212	51	43737	0	16	26	153	147	147	147	1	0.0121
2	1406	4151	208	43737	1	16	63	624	477	479	479	1	0.0501
2	1407	4046	58	43738	8	16	32	174	175	175	175	1	0.0143
2	1408	3947	52	43746	2	17	22	156	156	156	156	1	0.0132
2	1409	2384	17	43748	0	15	14	51	60	60	60	1	0.0071
2	1410	2257	30	43748	5	13	23	90	99	99	99	1	0.0133
2	1411	2027	12	43753	0	15	9	36	45	45	45	1	0.0059
2	1412	92	6	43753	0	10	4	18	27	27	27	1	0.0652
2	1413	2633	19	43753	2	15	16	57	66	66	66	1	0.0072
2	1414	2797	55	43755	21	15	51	165	158	158	158	1	0.0197
2	1415	2646	19	43776	1	16	15	57	66	66	66	1	0.0072
2	1416	2639	15	43777	1	16	12	45	54	54	54	1	0.0057
2	1417	2096	9	43778	0	16	8	27	36	36	36	1	0.0043
2	1418	2626	18	43778	0	16	13	54	63	63	63	1	0.0069
2	1419	2639	14	43778	3	16	11	42	51	51	51	1	0.0053
2	1420	2639	12	43781	0	17	9	36	45	45	45	1	0.0045
2	1421	2646	15	43781	1	17	11	45	54	54	54	1	0.0057
2	1422	2642	13	43782	0	17	9	39	48	48	48	1	0.0049
2	1423	2829	17	43782	2	17	14	51	60	60	60	1	0.0060
2	1424	2833	39	43784	0	16	31	117	126	126	126	1	0.0138
2	1425	2171	13	43784	2	16	10	39	48	48	48	1	0.0060
2	1426	4138	63	43786	7	16	53	189	191	191	191	1	0.0152
2	1427	4156	57	43793	10	16	50	171	171	171	171	1	0.0137
2	1428	3888	49	43803	2	16	42	147	156	156	156	1	0.0126
2	1429	4303	64	43805	9	17	56	192	191	191	191	1	0.0149
2	1430	4110	49	43814	7	16	43	147	148	148	148	1	0.0119
2	1431	4130	51	43821	5	16	43	153	155	155	155	1	0.0123
2	1432	5016	123	43826	6	17	104	369	350	350	350	1	0.0245
2	1433	4109	37	43832	8	17	29	111	120	120	120	1	0.0090
2	1434	4207	79	43840	13	16	64	237	234	234	234	1	0.0188
2	1435	4397	100	43853	20	17	86	300	299	299	299	1	0.0227
2	1436	4319	82	43873	6	14	74	246	242	242	242	1	0.0190
2	1437	4202	71	43879	6	14	62	213	213	213	213	1	0.0169
2	1438	4187	61	43885	5	17	49	183	180	180	180	1	0.0146
2	1439	2384	14	43890	0	17	11	42	51	51	51	1	0.0059
2	1440	2257	24	43890	0	13	17	72	81	81	81	1	0.0106
2	1441	2027	9	43890	1	17	6	27	36	36	36	1	0.0044
2	1442	92	6	43891	0	10	4	18	27	27	27	1	0.0652
2	1443	2633	11	43891	0	17	8	33	42	42	42	1	0.0042
2	1444	2797	37	43891	2	18	33	111	108	108	108	1	0.0132
2	1445	2646	13	43893	2	18	9	39	48	48	48	1	0.0049
2	1446	2639	9	43895	0	18	6	27	36	36	36	1	0.0034
2	1447	2096	7	43895	0	17	6	21	30	30	30	1	0.0033
2	1448	2626	14	43895	1	17	9	42	51	51	51	1	0.0053
2	1449	2639	9	43896	2	18	6	27	36	36	36	1	0.0034
2	1450	2639	8	43898	0	19	5	24	33	33	33	1	0.0030
2	1451	2646	11	43898	1	19	7	33	42	42	42	1	0.0042
2	1452	2642	10	43899	1	19	6	30	39	39	39	1	0.0038
2	1453	2829	14	43900	1	19	11	42	51	51	51	1	0.0049
2	1454	2833	36	43901	4	18	28	108	112	112	112	1	0.0127
2	1455	2171	10	43905	1	18	7	30	39	39	39	1	0.0046
2	1456	4138	44	43906	12	17	36	132	141	141	141	1	0.0106
2	1457	4156	39	43918	6	17	33	117	122	122	122	1	0.0094
2	1458	3888	38	43924	4	17	33	114	123	123	123	1	0.0098
2	1459	4303	46	43928	3	17	40	138	147	147	147	1	0.0107
2	1460	4110	30	43931	2	17	25	90	99	99	99	1	0.0073
2	1461	4130	35	43933	8	17	28	105	114	114	114	1	0.0085
2	1462	5016	117	43941	30	18	100	351	334	334	334	1	0.0233
2	1463	4109	27	43971	3	17	21	81	90	90	90	1	0.0066
2	1464	4207	60	43974	11	17	50	180	173	173	173	1	0.0143
2	1465	4397	80	43985	20	18	70	240	226	226	226	1	0.0182
2	1466	4319	68	44005	9	14	61	204	204	204	204	1	0.0157
2	1467	4202	62	44014	12	14	53	186	189	189	189	1	0.0148
2	1468	4187	49	44026	10	17	40	147	146	146	146	1	0.0117
2	1469	4141	43	44036	4	15	38	129	138	138	138	1	0.0104
2	1470	4294	38	44040	2	15	36	114	123	123	123	1	0.0088
2	1471	2380	9	44042	0	17	7	27	36	36	36	1	0.0038
2	1472	5784	50	44042	5	18	41	150	159	159	159	1	0.0086
2	1473	5353	138	44047	10	17	115	414	387	387	387	1	0.0258
2	1474	4817	41	44057	3	18	31	123	132	132	132	1	0.0085
2	1475	4804	54	44060	4	15	50	162	171	171	171	1	0.0112
2	1476	4820	59	44064	5	15	55	177	186	186	186	1	0.0122
2	1477	4828	90	44069	8	17	74	270	265	265	265	1	0.0186
2	1478	4792	47	44077	10	15	42	141	145	145	145	1	0.0098
2	1479	4804	53	44087	8	16	49	159	168	168	168	1	0.0110
2	1480	4804	46	44095	17	16	43	138	147	147	147	1	0.0096
2	1481	4806	37	44112	5	16	34	111	116	116	116	1	0.0077
2	1482	4784	34	44117	4	15	30	102	111	111	111	1	0.0071
2	1483	4788	33	44121	3	15	29	99	108	108	108	1	0.0069
2	1484	4795	51	44124	7	14	45	153	162	162	162	1	0.0106
2	1485	4788	28	44131	3	15	24	84	93	93	93	1	0.0058
2	1486	4808	34	44134	0	16	31	102	107	107	107	1	0.0071
2	1487	5203	135	44134	12	16	119	405	384	384	384	1	0.0259
2	1488	5667	100	44146	7	15	87	300	285	285	285	1	0.0176
2	1489	4784	24	44153	6	16	20	72	81	81	81	1	0.0050
2	1490	5072	83	44159	2	16	78	249	219	219	219	1	0.0164
2	1491	4788	22	44161	5	16	18	66	75	75	75	1	0.0046
2	1492	5015	86	44166	8	18	74	258	248	248	248	1	0.0171
2	1493	4804	31	44174	7	16	28	93	102	102	102	1	0.0065
2	1494	4804	27	44181	6	16	24	81	84	84	84	1	0.0056
2	1495	4804	23	44187	2	17	20	69	78	78	78	1	0.0048
2	1496	5225	116	44189	11	15	98	348	342	342	342	1	0.0222
2	1497	5217	51	44200	6	16	42	153	157	157	157	1	0.0098
2	1498	4903	118	44206	6	16	106	354	335	335	335	1	0.0241
2	1499	4869	128	44212	10	14	117	384	352	352	352	1	0.0263
2	1500	5898	140	44222	15	14	124	420	394	394	394	1	0.0237
2	1501	4305	28	44237	2	17	24	84	93	93	93	1	0.0065
2	1502	4306	73	44239	9	14	67	219	216	216	216	1	0.0170
2	1503	4141	20	44248	1	17	16	60	69	69	69	1	0.0048
2	1504	4294	18	44249	4	17	16	54	63	63	63	1	0.0042
2	1505	2380	13	44253	0	16	11	39	48	48	48	1	0.0055
2	1506	5784	40	44253	8	18	33	120	129	129	129	1	0.0069
2	1507	5353	131	44261	20	16	112	393	370	370	370	1	0.0245
2	1508	4817	37	44281	3	18	30	111	120	120	120	1	0.0077
2	1509	4804	22	44284	5	17	19	66	68	68	68	1	0.0046
2	1510	4820	28	44289	5	17	25	84	93	93	93	1	0.0058
2	1511	4828	78	44294	13	18	63	234	221	221	221	1	0.0162
2	1512	4792	18	44307	2	17	14	54	63	63	63	1	0.0038
2	1513	4804	16	44309	2	17	13	48	57	57	57	1	0.0033
2	1514	4804	15	44311	1	17	12	45	54	54	54	1	0.0031
2	1515	4806	16	44312	2	17	13	48	57	57	57	1	0.0033
2	1516	4784	13	44314	1	18	9	39	48	48	48	1	0.0027
2	1517	4788	14	44315	3	18	10	42	51	51	51	1	0.0029
2	1518	4795	41	44318	3	16	37	123	128	128	128	1	0.0086
2	1519	4788	12	44321	0	18	8	36	45	45	45	1	0.0025
2	1520	4808	16	44321	5	17	13	48	57	57	57	1	0.0033
2	1521	5203	125	44326	12	17	111	375	355	355	355	1	0.0240
2	1522	5667	92	44338	23	15	80	276	265	265	265	1	0.0162
2	1523	4784	10	44361	1	18	6	30	39	39	39	1	0.0021
2	1524	5072	68	44362	1	19	64	204	178	178	178	1	0.0134
2	1525	4788	11	44363	1	19	7	33	42	42	42	1	0.0023
2	1526	5015	78	44364	8	18	67	234	211	211	211	1	0.0156
2	1527	4804	10	44372	0	18	7	30	39	39	39	1	0.0021
2	1528	4804	10	44372	0	18	7	30	39	39	39	1	0.0021
2	1529	4804	10	44372	0	18	7	30	39	39	39	1	0.0021
2	1530	5225	102	44372	25	15	87	306	299	299	299	1	0.0195
2	1531	5217	35	44397	6	19	27	105	114	114	114	1	0.0067
2	1532	4903	106	44403	19	17	95	318	296	296	296	1	0.0216
2	1533	4869	107	44422	8	14	99	321	293	293	293	1	0.0220
2	1534	5898	114	44430	30	15	104	342	321	321	321	1	0.0193
2	1535	4305	31	44460	4	18	28	93	102	102	102	1	0.0072
2	1536	4306	65	44464	9	14	60	195	191	191	191	1	0.0151
2	1537	6343	392	44473	22	17	136	1176	888	888	891	1	0.0618
2	1538	5996	150	44495	12	15	131	450	404	404	404	1	0.0250
2	1539	5858	180	44507	16	16	157	540	456	456	456	1	0.0307
2	1540	5700	70	44523	6	17	62	210	210	210	210	1	0.0123
2	1541	3791	112	44529	8	13	96	336	319	319	319	1	0.0295
2	1542	6013	145	44537	17	17	114	435	400	400	400	1	0.0241
2	1543	3042	56	44554	4	15	49	168	177	177	177	1	0.0184
2	1544	5209	42	44558	4	17	33	126	135	135	135	1	0.0081
2	1545	4932	22	44562	2	16	19	66	75	75	75	1	0.0045
2	1546	6175	157	44564	12	16	142	471	403	403	403	1	0.0254
2	1547	5737	154	44576	15	16	142	462	422	422	422	1	0.0268
2	1548	5809	131	44591	11	15	118	393	364	364	364	1	0.0226
2	1549	3014	20	44602	2	17	18	60	69	69	69	1	0.0066
2	1550	5836	153	44604	14	16	135	459	408	408	408	1	0.0262
2	1551	3042	21	44618	1	16	17	63	72	72	72	1	0.0069
2	1552	5809	93	44619	5	17	73	279	261	261	261	1	0.0160
2	1553	4935	20	44624	1	17	17	60	69	69	69	1	0.0041
2	1554	5711	157	44625	12	17	135	471	429	429	429	1	0.0275
2	1555	5694	118	44637	21	15	109	354	333	333	333	1	0.0207
2	1556	138	12	44658	2	12	9	36	45	45	45	1	0.0870
2	1557	89	7	44660	1	12	5	21	30	30	30	1	0.0787
2	1558	138	13	44661	3	12	8	39	48	48	48	1	0.0942
2	1559	307	24	44664	1	10	16	72	81	81	81	1	0.0782
2	1560	394	30	44665	0	14	26	90	99	99	99	1	0.0761
2	1561	92	9	44665	1	12	6	27	36	36	36	1	0.0978
2	1562	142	17	44666	1	9	14	51	60	60	60	1	0.1197
2	1563	395	56	44667	6	11	47	168	168	168	168	1	0.1418
2	1564	148	18	44673	3	12	13	54	63	63	63	1	0.1216
2	1565	448	80	44676	6	11	70	240	213	213	213	1	0.1786
2	1566	1051	67	44682	7	13	59	201	192	192	192	1	0.0637
2	1567	1073	77	44689	5	13	68	231	211	211	211	1	0.0718
2	1568	917	40	44694	8	13	34	120	129	129	129	1	0.0436
2	1569	1218	180	44702	7	13	175	540	397	397	397	1	0.1478
2	1570	989	62	44709	2	13	54	186	171	171	171	1	0.0627
2	1571	1037	86	44711	3	14	80	258	233	233	233	1	0.0829
2	1572	886	22	44714	6	14	17	66	75	75	75	1	0.0248
2	1573	240	42	44720	0	14	34	126	122	122	122	1	0.1750
2	1574	949	41	44720	5	14	31	123	124	124	124	1	0.0432
2	1575	950	39	44725	4	14	31	117	122	122	122	1	0.0411
2	1576	135	14	44729	3	9	10	42	51	51	51	1	0.1037
2	1577	1210	137	44732	6	11	125	411	347	347	347	1	0.1132
2	1578	1040	57	44738	10	14	46	171	162	162	162	1	0.0548
2	1579	148	11	44748	1	13	8	33	42	42	42	1	0.0743
2	1580	818	35	44749	8	13	27	105	114	114	114	1	0.0428
2	1581	907	35	44757	4	14	29	105	114	114	114	1	0.0386
2	1582	827	24	44761	2	14	20	72	81	81	81	1	0.0290
2	1583	320	22	44763	1	12	20	66	75	75	75	1	0.0688
2	1584	1037	86	44764	2	14	81	258	229	229	229	1	0.0829
2	1585	182	21	44766	1	13	17	63	72	72	72	1	0.1154
2	1586	137	7	44767	0	13	6	21	30	30	30	1	0.0511
2	1587	489	103	44767	2	10	97	309	256	256	256	1	0.2106
2	1588	2930	122	44769	13	13	111	366	340	340	340	1	0.0416
2	1589	1716	128	44782	2	14	121	384	306	306	306	1	0.0746
2	1590	90	12	44784	0	10	8	36	45	45	45	1	0.1333
2	1591	2329	71	44784	3	13	67	213	207	207	207	1	0.0305
2	1592	1953	77	44787	5	11	70	231	220	220	220	1	0.0394
2	1593	1489	25	44792	5	15	22	75	84	84	84	1	0.0168
2	1594	5028	30	44797	2	17	23	90	99	99	99	1	0.0060
2	1595	5996	119	44799	12	18	102	357	327	327	327	1	0.0198
2	1596	5858	145	44811	25	18	127	435	377	377	377	1	0.0248
2	1597	5700	40	44836	4	18	34	120	124	124	124	1	0.0070
2	1598	3791	98	44840	13	15	84	294	278	278	278	1	0.0259
2	1599	6013	113	44853	16	18	91	339	314	314	314	1	0.0188
2	1600	3042	52	44869	4	15	45	156	165	165	165	1	0.0171
2	1601	5209	31	44873	1	18	24	93	102	102	102	1	0.0060
2	1602	4932	20	44874	2	18	17	60	69	69	69	1	0.0041
2	1603	6175	140	44876	14	18	129	420	356	356	356	1	0.0227
2	1604	5737	128	44890	23	16	118	384	358	358	358	1	0.0223
2	1605	5809	118	44913	31	15	107	354	331	331	331	1	0.0203
2	1606	3014	29	44944	2	14	27	87	96	96	96	1	0.0096
2	1607	5836	135	44946	14	17	120	405	369	369	369	1	0.0231
2	1608	3042	22	44960	2	16	18	66	75	75	75	1	0.0072
2	1609	5809	84	44962	15	18	68	252	232	232	232	1	0.0145
2	1610	4935	22	44977	1	17	19	66	75	75	75	1	0.0045
2	1611	5711	139	44978	30	15	123	417	382	382	382	1	0.0243
2	1612	5694	102	45008	24	15	96	306	293	293	293	1	0.0179
2	1613	138	10	45032	0	13	8	30	39	39	39	1	0.0725
2	1614	89	6	45032	0	13	5	18	27	27	27	1	0.0674
2	1615	138	11	45032	2	13	7	33	42	42	42	1	0.0797
2	1616	307	20	45034	1	10	14	60	69	69	69	1	0.0651
2	1617	394	23	45035	2	14	19	69	78	78	78	1	0.0584
2	1618	92	8	45037	0	13	6	24	33	33	33	1	0.0870
2	1619	142	14	45037	0	10	11	42	51	51	51	1	0.0986
2	1620	395	47	45037	3	11	39	141	135	135	135	1	0.1190
2	1621	148	16	45040	1	13	13	48	57	57	57	1	0.1081
2	1622	448	75	45041	4	12	67	225	192	192	192	1	0.1674
2	1623	1051	53	45045	4	14	49	159	158	158	158	1	0.0504
2	1624	1073	63	45049	3	15	57	189	176	176	176	1	0.0587
2	1625	917	32	45052	9	15	27	96	105	105	105	1	0.0349
2	1626	1218	173	45061	5	15	170	519	384	384	384	1	0.1420
2	1627	989	59	45066	5	15	52	177	164	164	164	1	0.0597
2	1628	1037	77	45071	5	16	72	231	195	195	195	1	0.0743
2	1629	886	21	45076	0	16	16	63	72	72	72	1	0.0237
2	1630	240	42	45076	5	14	34	126	122	122	122	1	0.1750
2	1631	949	37	45081	13	16	28	111	116	116	116	1	0.0390
2	1632	950	37	45094	8	16	30	111	120	120	120	1	0.0389
2	1633	135	11	45102	0	10	8	33	42	42	42	1	0.0815
