tu	pass	project	env	raw	cumulative_raw	p29_cum_wire	grz2_cum_wire	fastintern_cum_wire	zstd3_cum_wire	pred_cum_wire	grz2_group_closes
281	1	rocksdb	conan-gcc	6624483	1532011474	2217812	1421854	69712886	214864446	NA	0
282	1	rocksdb	conan-gcc	6813371	1538824845	2218939	1421854	70007683	215805665	NA	0
283	1	rocksdb	conan-gcc	3543364	1542368209	2220040	1421854	70187226	216386019	NA	0
284	1	rocksdb	conan-gcc	3112392	1545480601	2220844	1421854	70336807	216873933	NA	0
285	1	rocksdb	conan-gcc	3519295	1548999896	2221800	1421854	70511992	217447600	NA	0
286	1	rocksdb	conan-gcc	7293976	1556293872	2223908	1421854	70839271	218481724	NA	0
287	1	rocksdb	conan-gcc	3461655	1559755527	2224371	1421854	71011111	219046990	NA	0
288	1	rocksdb	conan-gcc	3494657	1563250184	2225032	1421854	71187312	219617884	NA	0
289	1	rocksdb	conan-gcc	1959249	1565209433	2225308	1421854	71279633	219922910	NA	0
290	1	rocksdb	conan-gcc	3523082	1568732515	2226395	1421854	71455820	220494551	NA	0
291	1	rocksdb	conan-gcc	7241384	1575973899	2226884	1421854	71770749	221520625	NA	0
292	1	rocksdb	conan-gcc	2397864	1578371763	2228711	1421854	71882927	221883091	NA	0
